"2023-05-03 18:59:59,142 [INFO] Reporter Initialized!
"2023-05-03 18:59:59,142 [INFO] Reporter LEVEL: info
"2023-05-03 19:00:00,557 [INFO] Loaded csv data is 0503_0649PM
"2023-05-03 19:00:02,009 [INFO] None
"2023-05-03 19:01:35,540 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:35,683 [INFO] EPISODE 456, LOSS 0.0010922130895778537
"2023-05-03 19:01:35,711 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:35,927 [INFO] EPISODE 457, LOSS 0.0010845015058293939
"2023-05-03 19:01:35,955 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:36,124 [INFO] EPISODE 458, LOSS 0.005290602333843708
"2023-05-03 19:01:36,153 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:36,328 [INFO] EPISODE 459, LOSS 0.000669992296025157
"2023-05-03 19:01:36,356 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:36,513 [INFO] EPISODE 460, LOSS 0.0006671540322713554
"2023-05-03 19:01:36,542 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:36,720 [INFO] EPISODE 461, LOSS 0.0021766426507383585
"2023-05-03 19:01:36,748 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:36,962 [INFO] EPISODE 462, LOSS 0.0010638595558702946
"2023-05-03 19:01:36,990 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:37,128 [INFO] EPISODE 463, LOSS 0.0030946272891014814
"2023-05-03 19:01:37,156 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:37,344 [INFO] EPISODE 464, LOSS 0.00068729801569134
"2023-05-03 19:01:37,413 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:37,560 [INFO] EPISODE 465, LOSS 0.003678478067740798
"2023-05-03 19:01:37,588 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:37,762 [INFO] EPISODE 466, LOSS 0.002670853165909648
"2023-05-03 19:01:37,790 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:38,013 [INFO] EPISODE 467, LOSS 0.00047418480971828103
"2023-05-03 19:01:38,041 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:38,211 [INFO] EPISODE 468, LOSS 0.0014669618103653193
"2023-05-03 19:01:38,239 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:38,379 [INFO] EPISODE 469, LOSS 0.0007928390987217426
"2023-05-03 19:01:38,408 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:38,558 [INFO] EPISODE 470, LOSS 0.002468579448759556
"2023-05-03 19:01:38,586 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:38,739 [INFO] EPISODE 471, LOSS 0.0023175198584795
"2023-05-03 19:01:38,767 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:38,887 [INFO] EPISODE 472, LOSS 0.00028407873469404876
"2023-05-03 19:01:38,918 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:39,108 [INFO] EPISODE 473, LOSS 0.0016590117011219263
"2023-05-03 19:01:39,137 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:39,312 [INFO] EPISODE 474, LOSS 0.00108817289583385
"2023-05-03 19:01:39,341 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:39,507 [INFO] EPISODE 475, LOSS 0.0023586025927215815
"2023-05-03 19:01:39,536 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:39,684 [INFO] EPISODE 476, LOSS 0.000695327646099031
"2023-05-03 19:01:39,713 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:39,879 [INFO] EPISODE 477, LOSS 0.0015142321353778243
"2023-05-03 19:01:39,908 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:40,130 [INFO] EPISODE 478, LOSS 0.0010893401922658086
"2023-05-03 19:01:40,159 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:40,313 [INFO] EPISODE 479, LOSS 0.00128120684530586
"2023-05-03 19:01:40,343 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:40,508 [INFO] EPISODE 480, LOSS 0.0003875998954754323
"2023-05-03 19:01:40,537 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:40,711 [INFO] EPISODE 481, LOSS 0.0012840827694162726
"2023-05-03 19:01:40,740 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:40,881 [INFO] EPISODE 482, LOSS 0.0008933467324823141
"2023-05-03 19:01:40,911 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:41,006 [INFO] EPISODE 483, LOSS 0.0007087909616529942
"2023-05-03 19:01:41,035 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:41,243 [INFO] EPISODE 484, LOSS 0.0004193433269392699
"2023-05-03 19:01:41,272 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:41,414 [INFO] EPISODE 485, LOSS 0.0032414980232715607
"2023-05-03 19:01:41,443 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:41,622 [INFO] EPISODE 486, LOSS 0.0007367699290625751
"2023-05-03 19:01:41,694 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:41,854 [INFO] EPISODE 487, LOSS 0.0010870237601920962
"2023-05-03 19:01:41,883 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:42,052 [INFO] EPISODE 488, LOSS 0.0017483418341726065
"2023-05-03 19:01:42,081 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:42,264 [INFO] EPISODE 489, LOSS 0.00027563536423258483
"2023-05-03 19:01:42,293 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:42,444 [INFO] EPISODE 490, LOSS 0.0008477654191665351
"2023-05-03 19:01:42,474 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:42,643 [INFO] EPISODE 491, LOSS 0.0006756234797649086
"2023-05-03 19:01:42,672 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:42,821 [INFO] EPISODE 492, LOSS 0.0009327133884653449
"2023-05-03 19:01:42,851 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:43,023 [INFO] EPISODE 493, LOSS 0.0009930473752319813
"2023-05-03 19:01:43,052 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:43,300 [INFO] EPISODE 494, LOSS 0.0010822530603036284
"2023-05-03 19:01:43,329 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:43,512 [INFO] EPISODE 495, LOSS 0.00043256039498373866
"2023-05-03 19:01:43,541 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:43,687 [INFO] EPISODE 496, LOSS 0.0003185651730746031
"2023-05-03 19:01:43,716 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:43,880 [INFO] EPISODE 497, LOSS 0.0017642928287386894
"2023-05-03 19:01:43,909 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:44,059 [INFO] EPISODE 498, LOSS 0.0029664381872862577
"2023-05-03 19:01:44,088 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:44,192 [INFO] EPISODE 499, LOSS 0.0012675232719630003
"2023-05-03 19:01:44,221 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:44,412 [INFO] EPISODE 500, LOSS 0.0008278921595774591
"2023-05-03 19:01:44,441 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:44,581 [INFO] EPISODE 501, LOSS 0.00042570149526000023
"2023-05-03 19:01:44,611 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:44,793 [INFO] EPISODE 502, LOSS 0.0012344666756689548
"2023-05-03 19:01:44,822 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:44,976 [INFO] EPISODE 503, LOSS 0.0029604658484458923
"2023-05-03 19:01:45,005 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:45,162 [INFO] EPISODE 504, LOSS 0.0006253613973967731
"2023-05-03 19:01:45,191 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:45,424 [INFO] EPISODE 505, LOSS 0.0008281533955596387
"2023-05-03 19:01:45,452 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:45,621 [INFO] EPISODE 506, LOSS 0.001065228134393692
"2023-05-03 19:01:45,693 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:45,843 [INFO] EPISODE 507, LOSS 0.0017145543824881315
"2023-05-03 19:01:45,872 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:46,011 [INFO] EPISODE 508, LOSS 0.0009537857840768993
"2023-05-03 19:01:46,041 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:46,228 [INFO] EPISODE 509, LOSS 0.0005150889628566802
"2023-05-03 19:01:46,257 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:46,493 [INFO] EPISODE 510, LOSS 0.0030374377965927124
"2023-05-03 19:01:46,522 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:46,676 [INFO] EPISODE 511, LOSS 0.0007696638349443674
"2023-05-03 19:01:46,705 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:46,875 [INFO] EPISODE 512, LOSS 0.004839122761040926
"2023-05-03 19:01:46,905 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:47,071 [INFO] EPISODE 513, LOSS 0.0009530041133984923
"2023-05-03 19:01:47,100 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:47,265 [INFO] EPISODE 514, LOSS 0.0006778092938475311
"2023-05-03 19:01:47,294 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:47,498 [INFO] EPISODE 515, LOSS 0.0007769447984173894
"2023-05-03 19:01:47,527 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:47,679 [INFO] EPISODE 516, LOSS 0.0003035638656001538
"2023-05-03 19:01:47,708 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:47,857 [INFO] EPISODE 517, LOSS 0.0009494965779595077
"2023-05-03 19:01:47,886 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:48,053 [INFO] EPISODE 518, LOSS 0.0025467516388744116
"2023-05-03 19:01:48,082 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:48,261 [INFO] EPISODE 519, LOSS 0.003872574307024479
"2023-05-03 19:01:48,291 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:48,545 [INFO] EPISODE 520, LOSS 0.001347990706562996
"2023-05-03 19:01:48,575 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:48,745 [INFO] EPISODE 521, LOSS 0.0018055759137496352
"2023-05-03 19:01:48,775 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:48,929 [INFO] EPISODE 522, LOSS 0.0005448388401418924
"2023-05-03 19:01:48,959 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:49,130 [INFO] EPISODE 523, LOSS 0.0017182473093271255
"2023-05-03 19:01:49,160 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:49,313 [INFO] EPISODE 524, LOSS 0.0006643611704930663
"2023-05-03 19:01:49,342 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:49,488 [INFO] EPISODE 525, LOSS 0.0010198152158409357
"2023-05-03 19:01:49,561 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:49,710 [INFO] EPISODE 526, LOSS 0.0019714301452040672
"2023-05-03 19:01:49,739 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:49,922 [INFO] EPISODE 527, LOSS 0.0012809409527108073
"2023-05-03 19:01:49,951 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:50,126 [INFO] EPISODE 528, LOSS 0.00047032462316565216
"2023-05-03 19:01:50,155 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:50,327 [INFO] EPISODE 529, LOSS 0.0008158035343512893
"2023-05-03 19:01:50,356 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:50,522 [INFO] EPISODE 530, LOSS 0.0006191041320562363
"2023-05-03 19:01:50,550 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:50,662 [INFO] EPISODE 531, LOSS 0.0010251081548631191
"2023-05-03 19:01:50,691 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:50,862 [INFO] EPISODE 532, LOSS 0.0014288427773863077
"2023-05-03 19:01:50,891 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:51,061 [INFO] EPISODE 533, LOSS 0.001857479801401496
"2023-05-03 19:01:51,090 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:51,260 [INFO] EPISODE 534, LOSS 0.004735037684440613
"2023-05-03 19:01:51,289 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:51,429 [INFO] EPISODE 535, LOSS 0.0009257168276235461
"2023-05-03 19:01:51,457 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:51,600 [INFO] EPISODE 536, LOSS 0.0006464290199801326
"2023-05-03 19:01:51,630 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:51,827 [INFO] EPISODE 537, LOSS 0.0015662247315049171
"2023-05-03 19:01:51,856 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:52,011 [INFO] EPISODE 538, LOSS 0.00047345279017463326
"2023-05-03 19:01:52,041 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:52,178 [INFO] EPISODE 539, LOSS 0.000839259650092572
"2023-05-03 19:01:52,207 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:52,363 [INFO] EPISODE 540, LOSS 0.0012091626413166523
"2023-05-03 19:01:52,400 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:52,555 [INFO] EPISODE 541, LOSS 0.0013053223956376314
"2023-05-03 19:01:52,585 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:52,778 [INFO] EPISODE 542, LOSS 0.0007296439143829048
"2023-05-03 19:01:52,808 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:52,960 [INFO] EPISODE 543, LOSS 0.0005922066047787666
"2023-05-03 19:01:52,991 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:53,156 [INFO] EPISODE 544, LOSS 0.00046054646372795105
"2023-05-03 19:01:53,185 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:53,363 [INFO] EPISODE 545, LOSS 0.0005838062497787178
"2023-05-03 19:01:53,393 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:53,557 [INFO] EPISODE 546, LOSS 0.0006859092391096056
"2023-05-03 19:01:53,637 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:53,744 [INFO] EPISODE 547, LOSS 0.0018710045842453837
"2023-05-03 19:01:53,774 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:53,977 [INFO] EPISODE 548, LOSS 0.0028719245456159115
"2023-05-03 19:01:54,006 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:54,159 [INFO] EPISODE 549, LOSS 0.0016012268606573343
"2023-05-03 19:01:54,190 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:54,363 [INFO] EPISODE 550, LOSS 0.0031154900789260864
"2023-05-03 19:01:54,393 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:54,544 [INFO] EPISODE 551, LOSS 0.00031286533339880407
"2023-05-03 19:01:54,574 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:54,760 [INFO] EPISODE 552, LOSS 0.0009331153705716133
"2023-05-03 19:01:54,790 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:55,014 [INFO] EPISODE 553, LOSS 0.0006605770322494209
"2023-05-03 19:01:55,044 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:55,215 [INFO] EPISODE 554, LOSS 0.0023569497279822826
"2023-05-03 19:01:55,245 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:55,425 [INFO] EPISODE 555, LOSS 0.0006584519287571311
"2023-05-03 19:01:55,455 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:55,629 [INFO] EPISODE 556, LOSS 0.0008337333565577865
"2023-05-03 19:01:55,660 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:55,828 [INFO] EPISODE 557, LOSS 0.0011115260422229767
"2023-05-03 19:01:55,859 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:56,011 [INFO] EPISODE 558, LOSS 0.002194684464484453
"2023-05-03 19:01:56,041 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:56,212 [INFO] EPISODE 559, LOSS 0.0007361119496636093
"2023-05-03 19:01:56,242 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:56,401 [INFO] EPISODE 560, LOSS 0.0019494059961289167
"2023-05-03 19:01:56,431 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:56,612 [INFO] EPISODE 561, LOSS 0.000988224521279335
"2023-05-03 19:01:56,641 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:56,811 [INFO] EPISODE 562, LOSS 0.0007819435559213161
"2023-05-03 19:01:56,841 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:57,052 [INFO] EPISODE 563, LOSS 0.00048238481394946575
"2023-05-03 19:01:57,082 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:57,253 [INFO] EPISODE 564, LOSS 0.0008054296486079693
"2023-05-03 19:01:57,283 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:57,444 [INFO] EPISODE 565, LOSS 0.0011322973296046257
"2023-05-03 19:01:57,474 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:57,629 [INFO] EPISODE 566, LOSS 0.0010104114189743996
"2023-05-03 19:01:57,708 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:57,859 [INFO] EPISODE 567, LOSS 0.0005080633563920856
"2023-05-03 19:01:57,889 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:58,076 [INFO] EPISODE 568, LOSS 0.0006877382984384894
"2023-05-03 19:01:58,106 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:58,276 [INFO] EPISODE 569, LOSS 0.0008488005842082202
"2023-05-03 19:01:58,306 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:58,472 [INFO] EPISODE 570, LOSS 0.0005395453772507608
"2023-05-03 19:01:58,502 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:58,671 [INFO] EPISODE 571, LOSS 0.0013551077572628856
"2023-05-03 19:01:58,702 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:58,861 [INFO] EPISODE 572, LOSS 0.004392679780721664
"2023-05-03 19:01:58,893 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:59,033 [INFO] EPISODE 573, LOSS 0.0020544787403196096
"2023-05-03 19:01:59,064 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:59,259 [INFO] EPISODE 574, LOSS 0.0005683774943463504
"2023-05-03 19:01:59,291 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:59,462 [INFO] EPISODE 575, LOSS 0.0008836888591758907
"2023-05-03 19:01:59,493 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:59,676 [INFO] EPISODE 576, LOSS 0.00039280211785808206
"2023-05-03 19:01:59,707 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:01:59,862 [INFO] EPISODE 577, LOSS 0.004539736080914736
"2023-05-03 19:01:59,893 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:02:00,071 [INFO] EPISODE 578, LOSS 0.0005970803904347122
"2023-05-03 19:02:00,101 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:02:00,340 [INFO] EPISODE 579, LOSS 0.0019652866758406162
"2023-05-03 19:02:00,371 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:02:00,546 [INFO] EPISODE 580, LOSS 0.0015834918012842536
"2023-05-03 19:02:00,578 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:02:00,759 [INFO] EPISODE 581, LOSS 0.001225275220349431
"2023-05-03 19:02:00,790 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:02:00,970 [INFO] EPISODE 582, LOSS 0.0003344994911458343
"2023-05-03 19:02:01,003 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:02:01,155 [INFO] EPISODE 583, LOSS 0.0004305245238356292
"2023-05-03 19:02:01,185 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:02:01,397 [INFO] EPISODE 584, LOSS 0.001967661315575242
"2023-05-03 19:02:01,428 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:02:01,612 [INFO] EPISODE 585, LOSS 0.0018835820956155658
"2023-05-03 19:02:01,693 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:02:01,845 [INFO] EPISODE 586, LOSS 0.00042533944360911846
"2023-05-03 19:02:01,877 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:02:02,046 [INFO] EPISODE 587, LOSS 0.004229857120662928
"2023-05-03 19:02:02,078 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:02:02,272 [INFO] EPISODE 588, LOSS 0.0008924980065785348
"2023-05-03 19:02:02,306 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:02:02,480 [INFO] EPISODE 589, LOSS 0.0014386012917384505
"2023-05-03 19:02:02,511 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:02:02,676 [INFO] EPISODE 590, LOSS 0.0011041639372706413
"2023-05-03 19:02:02,707 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:02:02,846 [INFO] EPISODE 591, LOSS 0.0008360785432159901
"2023-05-03 19:02:02,877 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:02:03,047 [INFO] EPISODE 592, LOSS 0.0013299856800585985
"2023-05-03 19:02:03,077 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:02:03,246 [INFO] EPISODE 593, LOSS 0.001750394469127059
"2023-05-03 19:02:03,277 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:02:03,491 [INFO] EPISODE 594, LOSS 0.002351081697270274
"2023-05-03 19:02:03,520 [INFO] LOSS FUNCTION PLOTTED at ./fig/0503_0659PMloss.png
"2023-05-03 19:02:03,676 [INFO] EPISODE 595, LOSS 0.0024519353173673153
